,city,lat,lng,country,population
489,Inezgane,30.3658,-9.5381,Morocco,130333.0
490,Krugersdorp,-26.1,27.7667,South Africa,140643.0
491,Médéa,36.2675,2.75,Algeria,138355.0
492,Medina Estates,5.6833,-0.1667,Ghana,137162.0
493,Kombolcha,11.0867,39.7367,Ethiopia,125654.0
494,Atbara,17.6972,33.9783,Sudan,139768.0
495,Al Khmissat,33.8167,-6.0667,Morocco,131542.0
496,Umtata,-31.58,28.79,South Africa,137772.0
497,Bukoba,-1.3333,31.8167,Tanzania,128796.0
498,Lira,2.2472,32.9,Uganda,135445.0
499,Negage,-7.7667,15.2667,Angola,137559.0
500,Kigoma,-4.8833,29.6333,Tanzania,135234.0
501,Livingstone,-17.85,25.8667,Zambia,136897.0
502,Porto Amboim,-10.7183,13.75,Angola,137000.0
503,Igboho,8.8333,3.75,Nigeria,136772.0
504,Quimbele,-6.5167,16.2167,Angola,136496.0
505,Port-Gentil,-0.7167,8.7833,Gabon,136462.0
506,Debre Mark’os,10.3333,37.7167,Ethiopia,133810.0
507,Tizi Ouzou,36.7169,4.0497,Algeria,135088.0
508,Ksar El Kebir,35.009,-5.9,Morocco,126617.0
509,Tobruk,32.0761,23.9614,Libya,135832.0
510,Sukrah,36.8833,10.25,Tunisia,129693.0
511,Ipetumodu,7.507,4.4447,Nigeria,135000.0
512,Djakotomé,6.9,1.7167,Benin,134704.0
513,El Oued,33.3683,6.8675,Algeria,134699.0
514,Laghouat,33.8,2.865,Algeria,134372.0
515,Londuimbali,-12.2186,15.285,Angola,134254.0
516,Luuq,3.6981,42.5972,Somalia,134000.0
517,Idfū,24.9778,32.8733,Egypt,133772.0
518,Ségou,13.45,-6.2667,Mali,133501.0
519,Jijel,36.8206,5.7667,Algeria,131513.0
520,Ferfer,5.0833,45.0833,Ethiopia,133521.0
521,Bibémi,9.3167,13.8833,Cameroon,133191.0
522,Ouargla,31.95,5.3167,Algeria,133024.0
523,Zagnanado,7.2667,2.35,Benin,132401.0
524,Āwarē,8.2667,44.15,Ethiopia,132149.0
525,Chicomba,-14.1333,14.9167,Angola,131807.0
526,Buea,4.1667,9.2333,Cameroon,131325.0
527,Relizane,35.7372,0.5558,Algeria,130094.0
528,Antsiranana,-12.3,49.2833,Madagascar,129320.0
529,Bassila,9.0167,1.6667,Benin,130770.0
530,Saïda,34.8303,0.1517,Algeria,128413.0
531,Mīt Ghamr,30.7167,31.25,Egypt,121039.0
532,Kibaha,-6.7667,38.9167,Tanzania,128488.0
533,Chinguar,-12.55,16.3333,Angola,129370.0
534,Mansa,-11.2,28.8833,Zambia,129185.0
535,Koidu,8.6439,-10.9717,Sierra Leone,124662.0
536,Koforidua,6.0833,-0.25,Ghana,127334.0
537,Avrankou,6.55,2.6667,Benin,128050.0
538,Missérété,6.5625,2.5853,Benin,127249.0
539,Tukuyu,-9.25,33.65,Tanzania,127570.0
540,Sinnūris,29.4072,30.8667,Egypt,125905.0
541,Darnah,32.7667,22.6333,Libya,127974.0
542,Allada,6.65,2.15,Benin,127512.0
543,Rosetta,31.4044,30.4164,Egypt,125778.0
544,Larache,35.1833,-6.15,Morocco,125008.0
545,Catabola,-12.1167,17.3,Angola,126631.0
546,Suhum,6.0333,-0.45,Ghana,126403.0
547,Hoima,1.4319,31.3525,Uganda,122700.0
548,Gashua,12.8681,11.0464,Nigeria,125817.0
549,Kumbo,6.2,10.66,Cameroon,125486.0
550,Jirjā,26.3333,31.9,Egypt,102597.0
551,Jilib,0.5,42.7667,Somalia,125000.0
552,Ouahigouya,13.5833,-2.4167,Burkina Faso,124580.0
553,Glazoué,7.9736,2.24,Benin,124431.0
554,Bimbo,4.3313,18.5163,Central African Republic,124176.0
555,Malindi,-3.2236,40.13,Kenya,119859.0
556,Pobé,6.9667,2.6833,Benin,123740.0
557,Debre Tabor,11.85,38.0167,Ethiopia,119176.0
558,Djidja,7.3333,1.9333,Benin,123542.0
559,Munūf,30.4658,30.9308,Egypt,117240.0
560,Kilifi,-3.6333,39.85,Kenya,122899.0
561,Kaya,13.0833,-1.0833,Burkina Faso,122949.0
562,Alberton,-26.2672,28.1219,South Africa,121536.0
563,Brits,-25.6344,27.7811,South Africa,122497.0
564,Ed Damer,17.59,33.96,Sudan,122944.0
565,Guelma,36.4619,7.4258,Algeria,120004.0
566,Mufulira,-12.5356,28.2419,Zambia,122336.0
567,Edéa,3.8,10.1333,Cameroon,122300.0
568,Fāqūs,30.7282,31.797,Egypt,111532.0
569,Ondjiva,-17.0667,15.7333,Angola,121537.0
570,Upington,-28.4572,21.2425,South Africa,121189.0
571,Guelmim,28.9833,-10.0667,Morocco,118318.0
572,Unwana,5.8625,7.9486,Nigeria,120000.0
573,Vihiga,0.05,34.725,Kenya,118696.0
574,Catchiungo,-12.7864,16.3233,Angola,120677.0
575,Ilobu,7.84,4.486,Nigeria,118097.0
576,Lalo,6.9167,1.8833,Benin,119926.0
577,Ghardaïa,32.4833,3.6667,Algeria,120000.0
578,Ādīgrat,14.2667,39.45,Ethiopia,116193.0
579,Nouadhibou,20.9333,-17.0333,Mauritania,118000.0
580,Aw Dheegle,1.9667,44.8333,Somalia,119000.0
581,Gabès,33.8833,10.1167,Tunisia,116323.0
582,Bwana Mkubwa,-12.9833,28.7,Zambia,118464.0
583,Giyon,8.5333,37.9667,Ethiopia,114534.0
584,Aïn Beïda,35.7964,7.3928,Algeria,116064.0
585,Bama,11.5189,13.6842,Nigeria,118121.0
586,Kabwe,-14.4333,28.45,Zambia,117517.0
587,Tahoua,14.8903,5.2642,Niger,117826.0
588,Gogounou,10.8386,2.8361,Benin,117793.0
589,Agadez,16.9959,7.9828,Niger,117770.0
590,Luanshya,-13.1333,28.4,Zambia,117579.0
591,Machakos,-1.5167,37.2667,Kenya,114109.0
592,Xai-Xai,-25.05,33.65,Mozambique,116343.0
593,Banfora,10.6308,-4.7589,Burkina Faso,117200.0
594,Nkongsamba,4.95,9.9333,Cameroon,117063.0
595,Cassongue,-11.8333,15.0,Angola,117000.0
596,Berkane,34.9167,-2.3167,Morocco,109237.0
597,Kasese,0.1867,30.0881,Uganda,115400.0
598,Lugazi,0.3833,32.9242,Uganda,114163.0
599,Boké,10.94,-14.3,Guinea,116270.0
600,Adjaouèrè,7.0,2.6167,Benin,115953.0
601,Sabhā,27.0389,14.4264,Libya,116016.0
602,Ariana,36.8625,10.1956,Tunisia,114486.0
603,Sakiet ed Daier,34.8,10.78,Tunisia,113776.0
604,Ambovombe,-25.1764,46.0833,Madagascar,114230.0
605,Sakété,6.7364,2.6581,Benin,114207.0
606,Ifanhim,6.6667,2.7167,Benin,113749.0
607,Āsela,7.95,39.1167,Ethiopia,110088.0
608,Matéri,10.6978,1.0633,Benin,113958.0
609,Quilengues,-14.0814,14.0764,Angola,113825.0
610,Paarl,-33.7242,18.9558,South Africa,112045.0
611,Ndali,9.8608,2.7181,Benin,113604.0
612,Mungo,-11.6667,16.1667,Angola,113417.0
613,Arafat,18.0464,-15.9719,Mauritania,102169.0
614,Jendouba,36.5,8.7833,Tunisia,113116.0
615,Mopti,14.49,-4.18,Mali,108456.0
616,Sokodé,8.9833,1.1333,Togo,113000.0
617,Khenchela,35.4167,7.1333,Algeria,108580.0
618,Bou Saâda,35.2083,4.1739,Algeria,111787.0
619,Dassa-Zoumé,7.75,2.1833,Benin,112118.0
620,Kouandé,10.3317,1.6914,Benin,112014.0
621,Nsukka,6.8567,7.3958,Nigeria,111017.0
622,Qalyūb,30.1997,31.2053,Egypt,106804.0
623,Sabara Bangou,15.1177,1.996,Niger,111490.0
624,Jawhar,2.7833,45.5,Somalia,111308.0
625,Gafsa,34.4167,8.7833,Tunisia,111170.0
626,Nkpor,6.15,6.8333,Nigeria,109377.0
627,Kintampo,8.0522,-1.7347,Ghana,111000.0
628,Shinyanga,-3.6619,33.4231,Tanzania,107362.0
629,Masindi,1.6836,31.7222,Uganda,110500.0
630,Kiffa,16.63,-11.4,Mauritania,110714.0
631,Franceville,-1.6333,13.5833,Gabon,110568.0
632,Mascara,35.4,0.1333,Algeria,108587.0
633,Msaken,35.7333,10.5833,Tunisia,110000.0
634,Itele,6.7667,4.0625,Nigeria,110196.0
635,Labé,11.3167,-12.2833,Guinea,107695.0
636,Al Fqih Ben Çalah,32.5,-6.5333,Morocco,102019.0
637,Uitenhage,-33.75,25.4,South Africa,103639.0
638,K’ebrī Dehar,6.7333,44.2667,Ethiopia,109571.0
639,Medenine,33.3547,10.5053,Tunisia,109409.0
640,Kasserine,35.1667,8.8333,Tunisia,108794.0
641,Béja,36.7333,9.1833,Tunisia,109299.0
642,Witbank,-25.877,29.201,South Africa,108673.0
643,Maxixe,-23.8667,35.35,Mozambique,108824.0
644,Balombo,-12.35,14.7667,Angola,108965.0
645,Maţrūḩ,31.35,27.2333,Egypt,108774.0
646,Birnin Kebbi,12.4504,4.1999,Nigeria,108164.0
647,Khemis Sahel,35.25,-6.0833,Morocco,107371.0
648,Sarh,9.15,18.3833,Chad,108061.0
649,An Nuhūd,12.7,28.4333,Sudan,108008.0
650,Baía Farta,-12.6128,13.1987,Angola,107841.0
651,Queenstown,-31.9,26.8833,South Africa,105309.0
652,Musoma,-1.5,33.8,Tanzania,103497.0
653,Wa,10.0667,-2.5,Ghana,107214.0
654,Idkū,31.3,30.3,Egypt,105875.0
655,Banté,8.4167,1.8833,Benin,106945.0
656,Monastir,35.7694,10.8194,Tunisia,104535.0
657,Ad Dakhla,23.7081,-15.9456,Morocco,106277.0
658,Mmabatho,-25.85,25.6333,South Africa,104428.0
659,Lokossa,6.6333,1.7167,Benin,106081.0
660,Akhmīm,26.5667,31.75,Egypt,101509.0
661,Atebubu,7.75,-0.9833,Ghana,105938.0
662,Azare,11.6742,10.1911,Nigeria,105687.0
663,Koutiala,12.3833,-5.4667,Mali,104927.0
664,Mityana,0.4006,32.0422,Uganda,105200.0
665,Kroonstad,-27.6456,27.2317,South Africa,103992.0
666,Ndjamba,-14.7,16.0667,Angola,105090.0
667,Ngong,-1.3667,36.6333,Kenya,102323.0
668,Masaka,-0.3411,31.7361,Uganda,103829.0
669,Francistown,-21.1736,27.5125,Botswana,103417.0
670,Techiman,7.5772,-1.9292,Ghana,104212.0
671,Mubende,0.5575,31.395,Uganda,103473.0
672,Natitingou,10.3,1.3667,Benin,104010.0
673,Thika,-1.0396,37.09,Kenya,99322.0
674,Zomba,-15.3833,35.3333,Malawi,101140.0
675,Songea,-10.6833,35.65,Tanzania,99961.0
676,Bouskoura,33.4489,-7.6486,Morocco,103026.0
677,Nyeri,-0.4167,36.95,Kenya,98908.0
678,Messaad,34.1542,3.4969,Algeria,102453.0
679,Mumias,0.3333,34.4833,Kenya,99987.0
680,Bethal,-26.45,29.45,South Africa,101919.0
681,Şabrātah,32.7922,12.4842,Libya,102038.0
682,Tota,6.8,1.7833,Benin,101870.0
683,Al Jumayl,32.8528,12.0611,Libya,102000.0
684,Oued Zem,32.8667,-6.5667,Morocco,95267.0
685,Aïn Oussera,35.4489,2.9044,Algeria,101239.0
686,Kousséri,12.0833,15.0333,Cameroon,101246.0
687,Radès,36.7667,10.2833,Tunisia,97588.0
688,Hāgere Hiywet,8.9833,37.85,Ethiopia,94342.0
689,Oum el Bouaghi,35.8706,7.115,Algeria,100821.0
690,Mporokoso,-9.3833,30.1,Zambia,100993.0
691,New Kru Town,6.3733,-10.7928,Liberia,84399.0
692,Kpalimé,6.9,0.6333,Togo,100479.0
693,Leer,8.2979,30.1475,South Sudan,100722.0
694,Diourbel,14.655,-16.2314,Senegal,100445.0
695,Geita,-2.8714,32.2294,Tanzania,99795.0
696,Chipata,-13.6453,32.6464,Zambia,98416.0
697,Sidi Slimane,34.26,-5.92,Morocco,92989.0
698,La Marsa,36.8764,10.3253,Tunisia,92987.0
699,Ziftá,30.7142,31.2443,Egypt,93740.0
700,Kakamega,0.2822,34.754,Kenya,91778.0
701,Guercif,34.2333,-3.3667,Morocco,90880.0
702,Errachidia,31.9319,-4.4244,Morocco,92374.0
703,Tataouine,32.9306,10.45,Tunisia,95775.0
704,Wajir,1.75,40.05,Kenya,90116.0
705,Al Badrashayn,29.852,31.276,Egypt,90000.0
706,Mtwara,-10.2736,40.1828,Tanzania,92602.0
707,Ţalkhā,31.0547,31.3756,Egypt,92084.0
708,Ben Arous,36.7472,10.3333,Tunisia,88322.0
709,Ben Guerir,32.23,-7.95,Morocco,88626.0
710,Makeni,8.8817,-12.0442,Sierra Leone,87679.0
711,Oulad Teïma,30.4,-9.2167,Morocco,89387.0
712,Masvingo,-20.0744,30.8328,Zimbabwe,90286.0
713,Ouidah,6.3667,2.0833,Benin,91688.0
714,Solwezi,-12.1433,26.3858,Zambia,90856.0
715,Abomey,7.1856,1.9881,Benin,90195.0
716,Wakiso,0.3981,32.4781,Uganda,87900.0
717,Bertoua,4.5833,13.6833,Cameroon,88462.0
718,Antehiroka,-18.85,47.4833,Madagascar,80360.0
719,Ébolowa,2.9167,11.15,Cameroon,87875.0
720,Mpanda,-6.35,31.0667,Tanzania,81540.0
721,El Bayadh,33.6831,1.0192,Algeria,85577.0
722,Xuddur,4.12,43.8878,Somalia,85500.0
723,Manfalūţ,27.3167,30.9667,Egypt,82585.0
724,Louga,15.6167,-16.2167,Senegal,85075.0
725,Atakpamé,7.5269,1.1267,Togo,84979.0
726,Dar el Beïda,36.7142,3.2125,Algeria,81509.0
727,Ho,6.6119,0.4703,Ghana,83715.0
728,Le Bardo,36.8092,10.1406,Tunisia,73953.0
729,Kayes,14.45,-11.4167,Mali,77207.0
730,Al Khānkah,30.1601,31.3133,Egypt,78185.0
731,Owendo,0.2833,9.5,Gabon,79300.0
732,Handeni,-5.4242,38.0194,Tanzania,79056.0
733,Banī Mazār,28.5,30.8,Egypt,79553.0
734,Le Kram,36.8333,10.3167,Tunisia,74132.0
735,Dome,5.655,-0.235,Ghana,78785.0
736,Zuwārah,32.9333,12.0833,Libya,80310.0
737,Quatre Bornes,-20.2654,57.4791,Mauritius,77308.0
738,Fnidq,35.85,-5.35,Morocco,77436.0
739,Sidi Qacem,34.2167,-5.7,Morocco,75672.0
740,Kirdāsah,30.032,31.1104,Egypt,69317.0
741,Mahdia,35.5,11.0667,Tunisia,79545.0
742,Garissa,-0.4569,39.6583,Kenya,65881.0
743,Kafr az Zayyāt,30.8247,30.8153,Egypt,76413.0
744,Tambacounda,13.7689,-13.6672,Senegal,78800.0
745,Faranah,10.0333,-10.7333,Guinea,78108.0
746,Moulay Abdallah,33.1978,-8.5883,Morocco,74671.0
747,Maghāghah,28.65,30.85,Egypt,75657.0
748,Kuacjok,8.31,27.99,South Sudan,78111.0
749,Caxito,-8.58,13.6642,Angola,77276.0
750,Berbérati,4.2614,15.7894,Central African Republic,76918.0
751,Fouchana,36.7,10.1667,Tunisia,74868.0
752,Surt,31.205,16.5886,Libya,76788.0
753,Abéché,13.8331,20.8347,Chad,76492.0
754,Aïn Temouchent,35.3044,-1.14,Algeria,75558.0
755,Nandi Hills,0.1003,35.1764,Kenya,73626.0
756,Jinja,0.4233,33.2039,Uganda,72931.0
757,Tamanrasset,22.785,5.5228,Algeria,76000.0
758,Arta,11.5236,42.8472,Djibouti,75654.0
759,Tafo,6.7358,-1.6081,Ghana,60919.0
760,Tissemsilt,35.6072,1.8106,Algeria,75197.0
761,Teyateyaneng,-29.1511,27.7425,Lesotho,75115.0
762,Assab,13.0167,42.7333,Eritrea,74405.0
763,Nabeul,36.4542,10.7347,Tunisia,73128.0
764,El Kef,36.1822,8.7147,Tunisia,73706.0
765,‘Izbat al Burj,31.5031,31.8411,Egypt,70000.0
766,Salima,-13.7833,34.4333,Malawi,71181.0
767,Busia,0.4669,34.09,Uganda,64900.0
768,Kamuli,0.945,33.125,Uganda,67800.0
769,Fada Ngourma,12.05,0.3667,Burkina Faso,73200.0
770,Al Qūşīyah,27.4143,30.8216,Egypt,69388.0
771,Kireka,0.3467,32.5,Uganda,69000.0
772,Youssoufia,32.25,-8.5333,Morocco,67628.0
773,Mindelo,16.886,-24.988,Cabo Verde,70468.0
774,Abnūb,27.2667,31.15,Egypt,67526.0
775,Āksum,14.1208,38.7278,Ethiopia,66800.0
776,Aïn Harrouda,33.6372,-7.4483,Morocco,62420.0
777,Ţūkh,30.3539,31.2007,Egypt,67599.0
778,Kati,12.7504,-8.08,Mali,66895.0
779,Bouira,36.38,3.9014,Algeria,68545.0
780,Hihyā,30.6687,31.5904,Egypt,66702.0
781,Al Minshāh,26.4833,31.8,Egypt,65484.0
782,Adrar,27.8742,-0.2939,Algeria,68276.0
783,Al Qurayn,30.6161,31.7353,Egypt,64453.0
784,Apac,1.985,32.535,Uganda,67700.0
785,Molepolole,-24.4067,25.495,Botswana,67598.0
786,Bolgatanga,10.7833,-0.85,Ghana,66685.0
787,Martil,35.6167,-5.2667,Morocco,64355.0
788,Nālūt,31.8685,10.9812,Libya,66609.0
789,Goz-Beida,12.2236,21.4144,Chad,66107.0
790,Daljā,27.65,30.7,Egypt,63751.0
791,Rundu,-17.9167,19.7667,Namibia,63431.0
792,Kitale,1.0167,35.0,Kenya,63245.0
793,Karonga,-9.9333,33.9333,Malawi,61609.0
794,Soroti,1.715,33.6111,Uganda,60900.0
795,Ouezzane,34.8,-5.5833,Morocco,59606.0
796,Manouba,36.8078,10.1011,Tunisia,58792.0
797,Inhambane,-23.865,35.3833,Mozambique,63837.0
798,Dédougou,12.4667,-3.4667,Burkina Faso,63617.0
799,Andoharanofotsy,-18.975,47.5333,Madagascar,58878.0
800,Nkhotakota,-12.9167,34.3,Malawi,59854.0
801,Beledweyne,4.7358,45.2036,Somalia,62945.0
802,Dar Naim,18.0333,-15.9667,Mauritania,61089.0
803,Iganga,0.615,33.485,Uganda,53870.0
804,Fort Portal,0.6544,30.2744,Uganda,60800.0
805,Kolda,12.8833,-14.95,Senegal,62258.0
806,Aş Şaff,29.5772,31.2906,Egypt,59348.0
807,Ruhengeri,-1.5,29.6333,Rwanda,59333.0
808,Sidi Bennour,32.65,-8.4333,Morocco,55815.0
809,Antsinanantsena,-18.8333,47.55,Madagascar,57363.0
810,Oyem,1.6,11.5667,Gabon,60685.0
811,Lokoja,7.8019,6.7442,Nigeria,60579.0
812,Bungoma,0.5667,34.5667,Kenya,55857.0
813,Sidi Yahya Zaer,33.7105,-6.8831,Morocco,57790.0
814,Midalt,32.68,-4.73,Morocco,55304.0
815,Azrou,33.4417,-5.2247,Morocco,54350.0
816,Samannūd,30.9622,31.2425,Egypt,57177.0
817,Kasungu,-13.0333,33.4833,Malawi,58653.0
818,Al Hoceïma,35.2472,-3.9322,Morocco,56716.0
819,Tenkodogo,11.7833,-0.3667,Burkina Faso,58600.0
820,Dosso,13.05,3.2,Niger,58671.0
821,Boudouaou,36.73,3.41,Algeria,56398.0
822,Kitgum,3.2889,32.8778,Uganda,56891.0
823,Dapaong,10.8667,0.2,Togo,58071.0
824,Mafeteng,-29.8167,27.25,Lesotho,57059.0
825,Chinhoyi,-17.3497,30.1944,Zimbabwe,56794.0
826,My Drarga,30.38,-9.48,Morocco,50946.0
827,Maun,-19.9833,23.4167,Botswana,57067.0
828,Wote,-1.7833,37.6333,Kenya,56419.0
829,Abū Qīr,31.3167,30.0667,Egypt,37997.0
830,Zouerate,22.7333,-12.4667,Mauritania,56345.0
831,Tanjombato,-18.95,47.5167,Madagascar,50373.0
832,Al Karnak,25.7186,32.6586,Egypt,26488.0
833,Kyaliwajjala,0.38,32.6467,Uganda,50000.0
834,Chake Chake,-5.2395,39.77,Tanzania,49959.0
835,Gao,16.2667,-0.05,Mali,49483.0
836,Ampitatafika,-18.9333,47.475,Madagascar,50373.0
837,Kabale,-1.25,29.99,Uganda,53200.0
838,Marondera,-18.1897,31.5467,Zimbabwe,52283.0
839,Boujad,32.7667,-6.4,Morocco,46893.0
840,Ain El Aouda,33.8111,-6.7922,Morocco,49816.0
841,Mangochi,-14.4667,35.2667,Malawi,51429.0
842,Choma,-16.7711,26.9922,Zambia,51842.0
843,Ksar Hellal,35.6429,10.8911,Tunisia,49376.0
844,Edenvale,-26.1411,28.1528,South Africa,49292.0
845,Qasbat Tadla,32.6,-6.2667,Morocco,47343.0
846,Rosso,16.5128,-15.805,Mauritania,51026.0
847,Beni Yakhlef,33.6555,-7.3221,Morocco,48338.0
848,La Goulette,36.8181,10.305,Tunisia,45711.0
849,Azemmour,33.2878,-8.3422,Morocco,40920.0
850,Luwero,0.8331,32.4994,Uganda,49100.0
851,Selibe Phikwe,-21.9758,27.84,Botswana,49724.0
852,Al Balyanā,26.2333,32.0,Egypt,46997.0
853,Al Khārjah,25.44,30.55,Egypt,49991.0
854,Semera,11.7922,41.0086,Ethiopia,50000.0
855,Yumbe,3.465,31.245,Uganda,47600.0
856,Mpigi,0.23,32.33,Uganda,49500.0
857,Kaédi,16.1506,-13.5056,Mauritania,49152.0
858,Kita,13.0504,-9.4833,Mali,46435.0
859,Serowe,-22.3833,26.7167,Botswana,48573.0
860,Bindura,-17.3,31.3333,Zimbabwe,46275.0
861,Isiolo,0.35,37.5833,Kenya,45989.0
862,Faya,17.9169,19.1167,Chad,48090.0
863,Kanye,-24.9833,25.35,Botswana,48028.0
864,Leribe,-28.8734,28.0416,Lesotho,47675.0
865,Njombe,-9.3333,34.7667,Tanzania,46724.0
866,Ksar,18.1022,-15.955,Mauritania,43531.0
867,Al ‘Ayyāţ,29.6167,31.25,Egypt,44171.0
868,Hammam-Lif,36.7333,10.3333,Tunisia,42518.0
869,Naj‘ Ḩammādī,26.05,32.25,Egypt,45038.0
870,Lindi,-9.9969,39.7144,Tanzania,41549.0
871,Al Badārī,26.9925,31.4156,Egypt,42770.0
872,Mrirt,33.1667,-5.5667,Morocco,42730.0
873,Aweil,8.78,27.4,South Sudan,46705.0
874,Dori,14.03,-0.03,Burkina Faso,46521.0
875,Hammam Sousse,35.8589,10.5939,Tunisia,42691.0
876,Farim,12.4833,-15.2167,Guinea-Bissau,46268.0
877,Kafr al Kurdī,31.1429,31.7826,Egypt,42651.0
878,Gbarnga,6.998,-9.473,Liberia,45835.0
879,Jerada,34.3117,-2.1636,Morocco,43506.0
880,Yambio,4.565,28.375,South Sudan,45685.0
881,Tindouf,27.6753,-8.1286,Algeria,45610.0
882,Ādwa,14.1667,38.9,Ethiopia,40500.0
883,Port Loko,8.7667,-12.7875,Sierra Leone,44900.0
884,Mochudi,-24.4167,26.15,Botswana,44815.0
885,El Aïoun,34.5852,-2.5056,Morocco,41832.0
886,Boumerdes,36.7603,3.4724,Algeria,41685.0
887,Iten,0.6731,35.5083,Kenya,42312.0
888,Bushenyi,-0.5417,30.1878,Uganda,43700.0
889,Temsia,30.36,-9.414,Morocco,40780.0
890,Gambēla,8.25,34.5833,Ethiopia,39022.0
891,Murzuq,25.9,13.9,Libya,43732.0
892,Koboko,3.41,30.96,Uganda,37825.0
893,Pallisa,1.1675,33.71,Uganda,42300.0
894,Aziylal,31.9669,-6.5694,Morocco,38520.0
895,Kwīhā,13.4769,39.545,Ethiopia,12543.0
896,Garbahaarrey,3.35,42.2667,Somalia,43000.0
897,Quinhámel,11.8833,-15.85,Guinea-Bissau,42659.0
898,Dayr Mawās,27.6333,30.85,Egypt,40640.0
899,Ait Ourir,31.5644,-7.6628,Morocco,39108.0
900,Bambari,5.7653,20.6742,Central African Republic,41356.0
901,Zagora,30.3306,-5.8381,Morocco,40067.0
902,Nebbi,2.4792,31.09,Uganda,41400.0
903,Kahama,-3.8375,32.6,Tanzania,36014.0
904,Embu,-0.5389,37.4583,Kenya,41092.0
905,Biougra,30.2144,-9.3708,Morocco,37933.0
906,Nola,3.5333,16.0667,Central African Republic,41462.0
907,Ngozi,-2.9083,29.8269,Burundi,39884.0
908,Kisii,-0.6833,34.7667,Kenya,37531.0
909,Vredenburg,-32.9,17.9833,South Africa,38382.0
910,Oshakati,-17.7833,15.6995,Namibia,39679.0
911,Ez Zahra,36.7439,10.3083,Tunisia,34962.0
912,Bouar,5.95,15.6,Central African Republic,40353.0
913,Sidi Yahia El Gharb,34.3058,-6.3058,Morocco,37979.0
914,El Golea,30.6,2.9,Algeria,40195.0
915,Bugiri,0.5694,33.7486,Uganda,36000.0
916,Koumra,8.91,17.55,Chad,39852.0
917,Massawa,15.6097,39.45,Eritrea,39758.0
918,Effia-Kuma,4.9167,-1.75,Ghana,35094.0
919,Ālamat’ā,12.4167,39.55,Ethiopia,33214.0
920,Āzezo,12.5586,37.4308,Ethiopia,33719.0
921,Touggourt,33.1,6.0667,Algeria,39409.0
922,Kaffrine,14.1014,-15.5432,Senegal,39357.0
923,Lydenburg,-25.096,30.446,South Africa,37258.0
924,El Hajeb,33.6928,-5.3711,Morocco,35282.0
925,Bugembe,0.4675,33.2414,Uganda,33100.0
926,Fāraskūr,31.3297,31.7147,Egypt,36850.0
927,Zaïo,34.9333,-2.7333,Morocco,35806.0
928,Lambaréné,-0.6883,10.2319,Gabon,38775.0
929,Adjumani,3.3772,31.7906,Uganda,37100.0
930,Am-Timan,11.0333,20.2833,Chad,38261.0
931,Zeghanghane,35.15,-3.0,Morocco,34025.0
932,Ali Sabieh,11.15,42.7167,Djibouti,37939.0
933,Gabú,12.2833,-14.2167,Guinea-Bissau,37525.0
934,Rukungiri,-0.79,29.925,Uganda,37200.0
935,Tozeur,33.9167,8.1333,Tunisia,37365.0
936,Bossangoa,6.4833,17.45,Central African Republic,36478.0
937,Nzega,-4.2169,33.1864,Tanzania,34744.0
938,Rumonge,-3.9667,29.4333,Burundi,35931.0
939,Tit Mellil,33.5533,-7.4822,Morocco,32782.0
940,Ebebiyín,2.15,11.3167,Equatorial Guinea,36565.0
941,Butajīra,8.1208,38.3792,Ethiopia,33406.0
942,Buchanan,5.8808,-10.0467,Liberia,34270.0
943,Shanawān,30.5031,31.0058,Egypt,33285.0
944,Byumba,-1.5761,30.0675,Rwanda,34544.0
945,Cradock,-32.1833,25.6167,South Africa,32898.0
946,Ambano,-19.8,47.0333,Madagascar,32000.0
947,Paidha,2.4167,30.9875,Uganda,33426.0
948,Timbuktu,16.7733,-2.9994,Mali,35330.0
949,Savalou,7.9333,1.9667,Benin,35433.0
950,Mechraa Bel Ksiri,34.56,-5.95,Morocco,31497.0
951,Bria,6.5369,21.9919,Central African Republic,35204.0
952,Dikhil,11.1167,42.3667,Djibouti,35000.0
953,Awbārī,26.5833,12.7667,Libya,35000.0
954,Busia,0.4633,34.1053,Kenya,30777.0
955,Isingiro,-0.795,30.8153,Uganda,34300.0
956,Swakopmund,-22.6833,14.5333,Namibia,34300.0
957,Homa Bay,-0.5167,34.45,Kenya,32174.0
958,Kakata,6.53,-10.3517,Liberia,33945.0
959,Sidi Smai’il,32.8167,-8.5,Morocco,28733.0
960,Wik’ro,13.7833,39.6,Ethiopia,30210.0
961,Kericho,-0.3692,35.2839,Kenya,30023.0
962,Mandera,3.9167,41.8333,Kenya,30433.0
963,Ziniaré,12.5833,-1.3,Burkina Faso,33296.0
964,Dedza,-14.3667,34.3333,Malawi,30928.0
965,Agblangandan,6.3667,2.5167,Benin,30716.0
966,Timimoun,29.25,0.2333,Algeria,33060.0
967,Welk’īt’ē,8.2833,37.7833,Ethiopia,28866.0
968,Harper,4.3667,-7.7167,Liberia,32661.0
969,Arfoud,31.4361,-4.2328,Morocco,29279.0
970,Kitui,-1.3667,38.0167,Kenya,29062.0
971,I-n-Salah,27.1936,2.4606,Algeria,32518.0
972,Demnat,31.7311,-7.0361,Morocco,29504.0
973,Bou Arfa,32.5309,-1.965,Morocco,28846.0
974,Bangassou,4.7374,22.8195,Central African Republic,31453.0
975,Anosipatrana,-18.9333,47.5,Madagascar,26107.0
976,Rumbek,6.806,29.676,South Sudan,32100.0
977,Kiryandongo,1.9525,32.1389,Uganda,31610.0
